0	2.04484449626337E-007
3.125E-012	0.000209797903075767
6.25E-012	0.000212459209262238
9.375E-012	0.000180808665131532
1.25E-011	0.00034300775427508
1.5625E-011	0.000206131070169588
1.875E-011	0.000343275955406521
2.1875E-011	0.000148717867869796
2.5E-011	0.000219921208724812
2.8125E-011	0.000213845025531346
3.125E-011	0.00031900403645141
3.4375E-011	0.000307000790388183
3.75E-011	0.000266892781292263
4.0625E-011	0.000227657473382976
4.375E-011	0.000319467270297743
4.6875E-011	0.000220190840362449
5E-011	0.000182575018088286
5.3125E-011	8.45570751611924E-006
5.625E-011	3.65536592673987E-006
5.9375E-011	-1.0903561588853E-005
6.25E-011	7.60394714431762E-006
6.5625E-011	5.12686728907849E-007
6.875E-011	-4.2138225795589E-006
7.1875E-011	3.94741272675847E-006
7.5E-011	-4.81032388689798E-006
7.8125E-011	4.05527319042738E-006
8.125E-011	7.20382510245068E-006
8.4375E-011	-2.34562194828814E-006
8.75E-011	5.71294188289539E-006
9.0625E-011	-7.13428161976764E-006
9.375E-011	1.20066333798089E-005
9.6875E-011	-7.14449029982844E-006
1E-010	3.25914264105319E-006
1.03125E-010	-3.25287403370088E-006
1.0625E-010	1.29647633874665E-006
1.09375E-010	7.33310524366417E-006
1.125E-010	-2.68897293016414E-006
1.15625E-010	1.78003014357249E-006
1.1875E-010	-8.87993215224952E-007
1.21875E-010	-8.47408381090112E-006
1.25E-010	-5.85215578912236E-006
1.28125E-010	-1.21798014862127E-005
1.3125E-010	-3.6865456298072E-006
1.34375E-010	9.95381690168858E-006
1.375E-010	1.04185520300486E-005
1.40625E-010	3.3764564766027E-006
1.4375E-010	-3.31675251517468E-006
1.46875E-010	2.18391745142951E-006
1.5E-010	9.06986248355824E-006
1.53125E-010	6.3090925014426E-006
1.5625E-010	7.55354818952713E-006
1.59375E-010	-5.17653583415214E-006
1.625E-010	-1.78005097887594E-006
1.65625E-010	2.9937527317878E-006
1.6875E-010	-1.21629336436839E-005
1.71875E-010	-1.10471737322757E-005
1.75E-010	8.47725636120025E-006
1.78125E-010	-2.17508957146138E-006
1.8125E-010	3.3082557109833E-006
1.84375E-010	1.7329626711532E-006
1.875E-010	-1.26264531412162E-006
1.90625E-010	4.71661026835968E-006
1.9375E-010	2.75276161145375E-006
1.96875E-010	5.30114831924756E-006
2E-010	1.62112639514451E-006
2.03125E-010	0.000367090101985349
2.0625E-010	0.000196779293817345
2.09375E-010	0.00022632742477408
2.125E-010	0.000356895228984423
2.15625E-010	0.000274144968424691
2.1875E-010	0.000314666433260273
2.21875E-010	0.000331076473355749
2.25E-010	0.00021583315843641
2.28125E-010	0.00027080143168909
2.3125E-010	0.000335563091869721
2.34375E-010	0.000324480279500873
2.375E-010	0.000267310177198656
2.40625E-010	0.000424185343472668
2.4375E-010	0.000284516666101932
2.46875E-010	0.000284272649125824
2.5E-010	0.000217261297116744
2.53125E-010	6.50059849400707E-006
2.5625E-010	-5.89286939652348E-006
2.59375E-010	2.27753492283175E-006
2.625E-010	-5.75090844066988E-006
2.65625E-010	1.19600766692105E-006
2.6875E-010	-3.41298099294612E-006
2.71875E-010	-2.56173371259006E-006
2.75E-010	2.54781519463119E-006
2.78125E-010	-3.83966222765435E-006
2.8125E-010	-3.89134561993603E-006
2.84375E-010	5.34817295727641E-006
2.875E-010	-5.79896000566021E-006
2.90625E-010	-1.79702113115417E-006
2.9375E-010	-1.7557837784148E-006
2.96875E-010	-1.56587351608177E-006
3E-010	1.08086092095557E-005
3.03125E-010	5.82513147061296E-007
3.0625E-010	-6.30476009344469E-006
3.09375E-010	3.12606244196344E-007
3.125E-010	3.77681008299008E-006
3.15625E-010	8.69835589950995E-007
3.1875E-010	-2.58352576622416E-007
3.21875E-010	2.13633880102502E-006
3.25E-010	-5.01049162927958E-006
3.28125E-010	-6.85627068332203E-006
3.3125E-010	3.67543824990033E-007
3.34375E-010	7.81105300834653E-006
3.375E-010	2.06750180067967E-006
3.40625E-010	4.8282512800182E-006
3.4375E-010	-3.82685285309885E-006
3.46875E-010	5.0343861210479E-006
3.5E-010	-7.08913349327785E-006
3.53125E-010	2.86097557526335E-006
3.5625E-010	8.30461864958427E-006
3.59375E-010	-2.10542642711367E-006
3.625E-010	8.95219785029305E-007
3.65625E-010	6.57810490215943E-006
3.6875E-010	-3.97797045171816E-006
3.71875E-010	-1.68340255137828E-005
3.75E-010	-5.75214611120174E-006
3.78125E-010	-8.69752106554433E-006
3.8125E-010	7.28345996109968E-006
3.84375E-010	3.31328699681344E-006
3.875E-010	1.60665046922407E-006
3.90625E-010	4.82113106727572E-006
3.9375E-010	7.57633281015231E-006
3.96875E-010	6.34619262215551E-006
4E-010	3.39147469150908E-006
4.03125E-010	0.000167030698444684
4.0625E-010	0.000314282413563239
4.09375E-010	0.000340144146083619
4.125E-010	0.000256138963420274
4.15625E-010	0.000244023007347596
4.1875E-010	0.000268557283666766
4.21875E-010	0.000272404453785697
4.25E-010	0.000339677503674919
4.28125E-010	0.000164660441974719
4.3125E-010	0.000245767717198171
4.34375E-010	0.000193850685064322
4.375E-010	0.000226561021534726
4.40625E-010	0.000332965543868954
4.4375E-010	0.000213718875896546
4.46875E-010	0.000242345036697901
4.5E-010	0.000166177909441358
4.53125E-010	1.22065927325617E-005
4.5625E-010	-4.21004737235484E-006
4.59375E-010	5.92268137972277E-006
4.625E-010	-2.74989496775987E-007
4.65625E-010	-2.38385413078053E-007
4.6875E-010	-1.02783581205368E-006
4.71875E-010	-1.21413103339445E-005
4.75E-010	7.16303014064821E-006
4.78125E-010	-5.17272998559393E-006
4.8125E-010	-3.07367199103768E-006
4.84375E-010	-1.38571595705618E-006
4.875E-010	-3.01802885683912E-006
4.90625E-010	4.55552505843189E-006
4.9375E-010	-6.32458876947428E-006
4.96875E-010	7.99060213321575E-007
5E-010	-3.06675786239792E-006
5.03125E-010	-1.65843794286877E-006
5.0625E-010	8.06600800629868E-006
5.09375E-010	1.39914444837994E-007
5.125E-010	2.69382803190215E-006
5.15625E-010	-2.70167630654384E-006
5.1875E-010	2.2644638617661E-006
5.21875E-010	-2.54038313982712E-006
5.25E-010	1.71315705720155E-006
5.28125E-010	8.96949336396652E-006
5.3125E-010	-9.16651161041321E-007
5.34375E-010	-4.79223395929599E-006
5.375E-010	-7.93071765034661E-007
