0	0
3.125E-012	0.891738836808944
6.25E-012	0.999862630361334
9.375E-012	0.999999997957067
1.25E-011	1
1.5625E-011	1
1.875E-011	1
2.1875E-011	1
2.5E-011	1
2.8125E-011	1
3.125E-011	1
3.4375E-011	1
3.75E-011	1
4.0625E-011	1
4.375E-011	1
4.6875E-011	1
5E-011	1
5.3125E-011	0.108261163191056
5.625E-011	0.000137369638666341
5.9375E-011	2.0429333622348E-009
6.25E-011	3.56092661429511E-016
6.5625E-011	7.27473578081326E-025
6.875E-011	1.74187426588608E-035
7.1875E-011	4.88834399342718E-048
7.5E-011	1.60787430256086E-062
7.8125E-011	6.1985171451399E-079
8.125E-011	2.80071487041025E-097
8.4375E-011	1.4831851402854E-117
8.75E-011	9.20592032995711E-140
9.0625E-011	6.69706380196566E-164
9.375E-011	5.71014371260677E-190
9.6875E-011	5.70630550020279E-218
1E-010	0
1.03125E-010	0
1.0625E-010	0
1.09375E-010	0
1.125E-010	0
1.15625E-010	0
1.1875E-010	0
1.21875E-010	0
1.25E-010	0
1.28125E-010	0
1.3125E-010	0
1.34375E-010	0
1.375E-010	0
1.40625E-010	0
1.4375E-010	0
1.46875E-010	0
1.5E-010	0
1.53125E-010	0
1.5625E-010	0
1.59375E-010	0
1.625E-010	0
1.65625E-010	0
1.6875E-010	0
1.71875E-010	0
1.75E-010	0
1.78125E-010	0
1.8125E-010	0
1.84375E-010	0
1.875E-010	0
1.90625E-010	0
1.9375E-010	0
1.96875E-010	0
2E-010	0
2.03125E-010	0.891738836808944
2.0625E-010	0.999862630361334
2.09375E-010	0.999999997957067
2.125E-010	1
2.15625E-010	1
2.1875E-010	1
2.21875E-010	1
2.25E-010	1
2.28125E-010	1
2.3125E-010	1
2.34375E-010	1
2.375E-010	1
2.40625E-010	1
2.4375E-010	1
2.46875E-010	1
2.5E-010	1
2.53125E-010	0.108261163191056
2.5625E-010	0.000137369638666341
2.59375E-010	2.0429333622348E-009
2.625E-010	3.56092661429511E-016
2.65625E-010	7.27473578081326E-025
2.6875E-010	1.74187426588608E-035
